title,content,genre,url,author,period,specific_genre
Em Bé Lên Sáu,"Em bé lên sáu tuổi<
>Lủi thủi tìm miếng ăn<
>Bố: cường hào nợ máu<
>Mẹ bỏ con lay lắt<
>Đi tuột vào trong Nam<
>Từ khi lọt lòng mẹ<
>Ăn sữa, ngủ giường êm<
>Áo hoa lót áo mềm<
>Nào biết mình sung sướng<
>Ngọn sóng đang trào lên<
>Ai nghĩ thân bèo bọt<
>Nhưng người với con người<
>Vẫn sẵn lòng thương xót<
>Có cụ già đói khổ<
>Lập cập đi mò cua;<
>Bố mẹ nó không còn<
>Đứa trẻ nay gầy còm<
>Bỗng thương tình côi cút<
>Cụ nhường cho miếng cơm<
>Chân tay như cái que<
>Bụng phình lại ngẳng cổ<
>Mắt tròn đỏ hoe hoe<
>Đo nhìn đời bỡ ngỡ :<
>""Lạy bà xin bát cháo<
>Cháu miếng cơm, thầy ơi!""<
>Có một chị cán bộ<
>Đang phát động thôn ngoài<
>Chợt nhìn ra phía ngõ<
>Nghe tiếng kêu lạc loài.<
>Chị rùng mình nhớ lại<
>Năm đói kém từ lâu<
>Chị mới năm tuổi đầu<
>Liếm lá khoai giữa chợ<
>Chạy vùng ra phía ngõ<
>Dắt em bé vào nhà<
>Nắm cơm dành chiều qua<
>Bẻ cho em một nửa.<
>Chị bần cố nông cốt cán<
>Ứa nước mắt quay đi:<
>""Nó là con địa-chủ<
>Bé bỏng đã biết gì<
>Hôm em cho bát cháo<
>Chịu ba ngày hỏi truy""<
>Chị đội bỗng lùi lại<
>Nhìn đưá bé mồ côi<
>Cố tìm vết thù địch<
>Chỉ thấy một con người<
>Em bé đã ăn no<
>Nằm lăn ra đất ngủ<
>Chị nghĩ: ""sau lấy chồng<
>Sinh con hồng bụ sữa"".<
>Chị phải đình công tác<
>Vì câu chuyện trên kia<
>Buồng tối lạnh đêm khuya<
>Thắp đèn lên kiểm thảo<
>Do cái lưỡi không xương<
>Nên nhiều đường lắt léo<
>Do con mắt bé tẻo<
>Chẳng nhìn xa chân trời<
>Do bộ óc chây lười<
>Chỉ một màu sắt rỉ,<
>Đã lâu năm ngủ kỹ<
>Trên trang sách im lìm<
>Do mấy con người máy<
>Đầy gân thiếu trái tim<
>Nào ""liên quan phản động""<
>""Mất cảnh giác lập trường""<
>Mấy đêm khóc ròng rã<
>Ngọn đèn soi tù mù<
>Lòng vặn lòng câu hỏi:<
>""Sao thương con kẻ thù?<
>Giá ghét được đứa bé<
>Lòng thảnh thơi bao nhiêu!""",thơ tự do,https://isach.info/poem.php?poem=em_be_len_sau__hoang_cam,Hoàng Cầm,hiện đại,
Gọi Đôi,"Cùng Em ngửa mặt lên xanh<
>Lá thông kim tỏa đôi mình ươm gai<
>Tê tê ngực nở bồi hồi<
>Gió thơm tóc cuốn nắng cười Em chi<
>Dưới kia sông chẳng quay đi<
>Mười hai tuổi cũ biết gì Chị ơi<
>Một con bướm lửa đậu môi<
>Hai nhành hoa lửa chia đôi tay cầm<
>Ba tầng mây lửa trầm ngâm<
>Bốn con chim lửa đậu nhầm cỏ hoang<
>Trời quê Em vẫn thênh thang<
>Chiều mê bến lịm bàng hoàng chớp đông.<
>Em cầm lấy cõi mưa nhung<
>Miên mang tơ óng xuôi vùng khe sâu<
>Em ngồi đâu Chị đứng đâu<
>Bỗng dưng hai đứa hai đầu hư không<
>Em cầm được cõi mưa nhung<
>Mờ chênh gối Chị đôi dòng vu vơ<
>Em chìm chưa? Chị nổi chưa?<
>Bỗng dưng hai đứa hai bờ tháng năm<
>Đêm qua hỏi có trăng rằm<
>Đêm nay ai biết nơi rằm trăng thu<
>Em mê ru Chị mộng du<
>Đêm qua tàn lại thêm ngờ đêm mai<
>Áp môi bỏng cõi mưa dài<
>Khát thêm từng trận khát hoài tuổi xưa<
>Em về chưa? Chị đến chưa?<
>Bỗng dưng hai đứa khóc mờ đêm trăng<
>Chị đây có phải Em chăng<
>Em đâu có thật Em rằng Chị không<
>Xiết tay kết một vô cùng<
>Lơi tay lại vẫn đôi dòng lửng lơ<
>Song song có gặp bao giờ<
>Hai dòng lệ chảy, hai bờ sông trôi<
>Mưa nhung áp má bồi hồi<
>Nghe khô từng sợi mưa dài lặng im<
>Em không nổi, Chị không chìm<
>Chị tung gió tím, Em tìm sang xuân<
>Nằm trong mắt bão tuyệt trần<
>Mưa nhung tung cánh trắng ngần ...",lục bát,https://isach.info/poem.php?poem=goi_doi__hoang_cam,Hoàng Cầm,hiện đại,
Hình Rêu Bóng Nhớ,"(Gửi người vợ đã xa quê hương<
>Cả Thái Bình Dương là giọt lệ<
>Một người đi biệt một hành tinh)<
>Em mất quê rồi, anh mất em<
>Vừa khi tóc trắng rụng bên thềm<
>Hôm nao chợt thấy làn rêu lạ<
>Im đẫm hình em vách láng giềng<
>Lưới nhện giăng tơ bờ kỷ niệm<
>Tấm voan che nửa mặt phù du<
>Chiều chiều anh đứng nhìn rêu đá<
>Thương vóc em gầy xiêu dốc mưa<
>Nhện bỗng đi đâu quá nửa ngày<
>Gió cuồng si quét mạng tơ bay<
>Hình em chuyển dáng rêu di động<
>Em đã thành ra một gốc cây<
>Anh cứ ôm cây đứng đợi chờ<
>Gió hoà mưa thuận quấn rêu tơ<
>Chờ em óng ả xôn xao hiện<
>Gỡ mạng che thân lưới nhện hờ<
>Bảy sắc mưa chìm đợi bão tan<
>Bao giờ rêu xoá ngấn thời gian<
>Gò cao má ửng đùa thiên mệnh<
>Em có về không? - Hỡi tiếng vang!",lục bát,https://isach.info/poem.php?poem=hinh_reu_bong_nho__hoang_cam,Hoàng Cầm,hiện đại,
Hội Yếm Bay,"Yếm hãm xuân tình em hé đôi<
>Ngồi bên Liễu Hạnh nhếch môi cười<
>Em phải quỳ run xe tóc lạnh<
>Từ nay giải yếm cấm buông lơi<
>Buồn pha lê thiên hư đổ vỡ<
>Trời phạt may ra hiểu lẽ người<
>Chị Liễu liều ném tan chén ngọc<
>Mù xanh thủng đáy chúa tiên rơi<
>Còn em đày xuống làm thi nữ<
>Tay trói chân cùm chợt biết vui<
>Bỗng có đêm vàng yêu mải miết<
>Biết đâu là đất nhớ đâu trời<
>Tinh mơ chợt thấy trần như lá<
>Ngợp chớp toàn thân những mắt người<
>Vội tìm chiếc yếm vua cha dặn<
>Định dấu bầu men lánh nẻo xa<
>Ngất núi ô kìa anh vỗ nhịp<
>Bay cờ triệu yếm ríu ran ca<
>Ngũ sắc chen nhau cầu lễ hội<
>Nuột nà cởi bỏ áo hoa khôi<
>Em không buộc thắt lưng thon nữa<
>Thả búp tròn căng nuột ấy... ơi!<
>Nguồn sống tuôn thơm nhựa ứa đầy<
>Một chiều khổ cực bốn chiều say<
>Đã phanh yếm mỏng thì quăng hết<
>Những nếp xiêm hờ giả bộ ngây<
>Hương ngát em lồng kín cõi anh<
>Yếm đào trút lại phía vô linh<
>Đung đưa gác lửng nghênh xuân ấy<
>Đôi núm hồng em nở hết mình.",lục bát,https://isach.info/poem.php?poem=hoi_yem_bay__hoang_cam,Hoàng Cầm,hiện đại,
Lá Diêu Bông,"Đứa nào tìm được Lá Diêu bông<
>Từ nay ta gọi là chồng<
>Hai ngày Em tìm thấy Lá",bảy chữ,https://isach.info/poem.php?poem=la_dieu_bong__hoang_cam,Hoàng Cầm,hiện đại,
Linh Hương,"( Khấn hương hồn vợ Lê Hoàng Yừn )<
>Ðã hẳn em về xa mê tâm linh<
>Sao còn đứng nghiêng khói thiêng vươn mình<
>Ðã hẳn em lên thượng tầng khinh thanh<
>Sao còn rung rung cỏ mồ bình minh<
>Ðã hẳn em bay cõi im vô cực<
>Sao còn mưa mau quất đau lá cành<
>Ôm hết phiên canh tổng kho nhân tình<
>Sao còn nhập siêu nhiều chiêm bao anh<
>Anh vâng ý em vâng mệnh Ðào Hồng<
>Cưới người kế em hồi môn nắng đông<
>Xoá nhanh quầng thâm<
>nhặt thầm sợi tóc<
>Từ đêm tân hôn ghi âm cười khóc<
>Ghi nét mày chau ghi sắc môi nồng<
>Băng ngắn mật gấu băng dài mật ong<
>Một thời yêu anh...",bảy chữ,https://isach.info/poem.php?poem=linh_huong__hoang_cam,Hoàng Cầm,hiện đại,
Mong Mỏi,"Em về chia hết trầu cau<
>Anh đi chia nửa câu đầu cho ai<
>Là câu thưa với đất trời<
>Nhờ ơn bác mẹ thành đôi từ ngày<
>Em về bác mẹ vui ngay<
>Anh đi làng xóm nhớ ngây dạ buồn<
>Em về trải rạ êm đường<
>Anh đi manh áo phố phường bụi pha<
>Em về én thức canh ba<
>Anh đi lưới nhện nhập nhoà theo đi<
>Em về chữ phận yên vì<
>Chữ duyên anh xé<
>chữ nghì em vương<
>Ước sao dàu nát đoạn đường<
>Anh đi bão táp phải nhường heo may<
>Thoảng hơi sương lạnh má gầy<
>Duyên em quyết tái sinh ngày... còn không...",bảy chữ,https://isach.info/poem.php?poem=mong_moi__hoang_cam,Hoàng Cầm,hiện đại,
Một Lời Quan Họ,"Tìm mắt em thẳm nhớ chưa về<
>Thôi đợi sang chiều sương rủ khói<
>Lơ thơ che mặt thẹn sông Cầu<
>Một lời quan họ bay lên dốc<
>Anh chớ dìm em đêm nén đau.",lục bát,https://isach.info/poem.php?poem=mot_loi_quan_ho__hoang_cam,Hoàng Cầm,hiện đại,
Một Mình,"Dường như cánh gió không bay<
>Lời ca không hát, rượu đầy không men<
>Dường như nhớ lại không quen<
>Một mình tôi… một mình em… lạ thường<
>Dường như trăng chếch bên giường<
>Tiếng gà tiễn biệt đêm trường lặng im.",lục bát,https://isach.info/poem.php?poem=mot_minh__hoang_cam,Hoàng Cầm,hiện đại,
Nén Linh Hương,"Đã hẳn em về xa mê tâm linh<
>Sao còn đứng nghiêng khói thiêng vươn mình<
>Đã hẳn em lên thượng tầng khinh thanh<
>Sao còn rưng rưng cỏ mồ bình minh<
>Đã hẳn em bay cõi im vô cực<
>Sao còn mưa mau quất đau lá cành<
>Em hết phiên canh tổng kho thế tình<
>Sao còn nhập siêu nhiều chiêm bao anh<
>Anh vâng ý em vâng mệnh đào hồng<
>Cưới người kế em hồi môn nắng đông<
>Xóa nhanh quầng thâm nhặt thầm sợi tóc<
>Từ hôm em đi ghi âm cười khóc<
>Ghi nét mày chau ghi sắc môi hồng<
>Băng ngắn mật gấu băng dài mật ong<
>Một thời yêu anh một thời như không",bảy chữ,https://isach.info/poem.php?poem=nen_linh_huong__hoang_cam,Hoàng Cầm,hiện đại,
Nếu Anh Còn Trẻ,"Nếu anh còn trẻ như năm ấy<
>Quyết đón em về sống với anh<
>Những khoảng chiều buồn phơ phất lại<
>Anh đàn em hát níu xuân xanh<
>Nhưng thuyền em buộc sai duyên phận<
>Anh lụy đời quên bến khói sương<
>Năm tháng... năm cung mờ cách biệt<
>Bao giờ em hết nợ Tầm dương?<
>Nếu có ngày mai anh trở gót<
>Quay về lãng đãng bến sông xa<
>Thì em còn đấy hay đâu mất?<
>Cuối xóm buồn teo một tiếng gà...""",lục bát,https://isach.info/poem.php?poem=neu_anh_con_tre__hoang_cam,Hoàng Cầm,hiện đại,
Ngã Ba Sông,"Mắt em đi suốt vòng thân phận<
>Chỉ được quay về lúc lệ rơi.<
>Hồn em thả hết nguồn thi tứ<
>Chỉ được bừng lên lúc miệng cười.<
>Thị ngã ba sông... Ba hướng thuyền.<
>Hướng nào khôn, dại, hướng nào điên?<
>Liệu còn một hướng ta bơi đứng.<
>Vót cánh mai vàng xập sóng đen.<
>Vừa khi vuốt tóc nhìn chênh bến.<
>Chợt thấy dài xanh ngất nước mây.<
>Hoa khô xây bậc cho thềm ngọc.<
>Một phím đàn đôi bốn cánh bay.<
>Ngự đỉnh dài ánh nguyệt xuyên xanh.<
>Đón chào nữ chúa khóc vô thanh.<
>Hỏi thăm ai nấc rung hoàn vũ?<
>Ba ngã sông cùng đáp: chính anh!",lục bát,https://isach.info/poem.php?poem=nga_ba_song__hoang_cam,Hoàng Cầm,hiện đại,
Nguyên Hình Ảo Vọng,"Thon cây mềm trái<
>Tóc hong chiều còn óng tuổi mơ xanh<
>Sao mắt em cứ nhìn mơ mãi<
>Về một phương trời...<
>Có phải đấy phương anh?<
>Có phải sắc đời miên man hồng chúm liễu mành<
>Hay thời gian cũng đa tình đến thế?<
>Không muốn trôi trên mặt em diễm lệ<
>Vun vút quay vòng...",thơ tự do,https://isach.info/poem.php?poem=nguyen_hinh_ao_vong__hoang_cam,Hoàng Cầm,hiện đại,
Nhận Lỗi,"Vào nửa đêm nông nổi yếu mềm<
>Gió ngoài cửa cười em ngây dại<
>Vâng, em xin nhận lỗi<
>Ðã phũ phàng anh<
>Em gắng xin đêm nay ngó lại",bảy chữ,https://isach.info/poem.php?poem=nhan_loi__hoang_cam,Hoàng Cầm,hiện đại,
Nỗi Niềm Hai Phía Buồn Vui,"Nỗi niềm hai phía buồn vui<
>Nay xin thưa lại với người đã xa<
>Em giờ lạc giữa Quan Âm<
>Lời kinh em tụng sóng ngầm biển khơi<
>Mõ đêm vỡ toác giọng cười<
>Sư thầy gặng hỏi: - Em chơi địa đàng<
>Anh giờ nhớ cứ lan man<
>Rằng ơi rằng hỡi rằng đang thế rồi<
>Chùa Trăm Gian gió mê tơi<
>Yên chồng ấm vợ, sao người chưa sinh<
>Em giờ tháng chín còn trinh<
>Tháng mười đã bế trai sinh đầu lòng<
>Tháng một xuống tóc chùa Trong<
>Tháng chạp hoa hậu Thăng Long mặn mà<
>Đang vui nghĩ lại xót xa<
>Thuở xưa bóng xế trăng tà đó chăng?<
>Anh giờ như tới cung giăng<
>Thấy Đường Tăng cưới Sa Tăng lâu rồi<
>Bỗng dưng lơ lửng giữa trời<
>Một người thơ khép một thời ca lâu<
>Anh nay trắng tóc dài râu<
>Vẫn chơi đáo lỗ đá cầu bưởi non<
>Em nay càng khát nụ hôn<
>Riêng vui em có, riêng buồn anh không<
>Hai ta lạc mãi nhau cùng…",lục bát,https://isach.info/poem.php?poem=noi_niem_hai_phia_buon_vui__hoang_cam,Hoàng Cầm,hiện đại,
Nước Sông Thương,"Má đội tổ tò vò<
>Cuốn chiếu xa rồi<
>Thơ thẩn vách chiêm bao<
>Ngày chị bảo em quên<
>Con bạc má lại về cành chanh<
>Thương em hay giận em chả biết<
>Ngày chị bảo em quên<
>Tắm sông Thương không mát<
>Lên ngọn Kỳ Cùng vục nước rửa chân",thơ tự do,https://isach.info/poem.php?poem=nuoc_song_thuong__hoang_cam,Hoàng Cầm,hiện đại,
Qua Vườn Ổi,"Giải yếm lòng trai mải phất cờ<
>Cách nhau ba bước vào vườn ổi<
>Chị xoạc cành ngang",lục bát,https://isach.info/poem.php?poem=qua_vuon_oi__hoang_cam,Hoàng Cầm,hiện đại,
