title,content,genre,url,author,period,specific_genre
Hỏi Em,"Trong tiếng hót của chim<
>Có trời xanh buổi sáng?<
>Trong nụ cười của nắng<
>Có ngàn hoa lá xanh?<
>Trên cánh đồng mùa xuân<
>Có ngày thơm lúa mới?<
>Trên con đường bước tới<
>Có buồn mây trắng bay?<
>Trong cuộc đời hôm nay<
>Có bao nhiêu hạnh phúc?<
>Trong những gì giữ được<
>Trên nửa vầng trăng đêm<
>Có bao lần lỗi hẹn?<
>Trên những nơi em đến<
>Có khi nào em quên?<
>Trong những ngày gió lên<
>Có làm cơn bão dữ?<
>Trong từng đêm em ngủ<
>Có ngạt ngào ca dao?<
>Trên những điều khát khao<
>Có dài cơn mộng vội?<
>Trên giòng sông nắng gọi<
>Em người mang giấc mơ?",thơ tự do,https://isach.info/poem.php?poem=hoi_em__pham_ngoc,Phạm Ngọc,hiện đại,
Khúc Tháng Ba,"Nắng tháng ba ươm vàng ngọn cỏ<
>Ngày đầu xuân gió cũng tìm về<
>Ta quẩn quanh nơi thành phố cổ<
>Đếm thời gian vỗ nhịp lê thê<
>Thôi vẫy tay chào yêu thương cũ<
>Lối xưa giờ còn lại thinh không<
>Khi buổi chiều tàn bên khung cửa<
>Âm vọng về nốt nhạc cô đơn<
>Nắng tháng ba buồn như vô tận<
>Chẳng còn gì để giữ được nhau<
>Trăm ngọn sóng xô bờ lận đận<
>Trôi dạt đời biết sẽ về đâu<
>Xa thật rồi lại xa thêm nữa<
>Ta và em hai nửa điạ cầu<
>Chỉ tháng ba về đưa tay vẫy<
>Xuân nơi này hẹn đến mùa sau.",lục bát,https://isach.info/poem.php?poem=khuc_thang_ba__pham_ngoc,Phạm Ngọc,hiện đại,
Khúc Tháng Bảy,"Những ngọn nắng về theo em tháng bảy<
>Nhớ phượng xưa ve hát hạ sang mùa<
>Vẫn bập bùng trong ta ngàn ánh lửa<
>Đã xa rồi kỷ niệm dấu buồn xưa<
>Bao nhiêu năm còn tiếc buổi tiễn đưa<
>Hoa phượng đỏ em cài trên mái tóc<
>Và nụ cười trên môi buồn hiu hắt<
>Đôi mắt nào u uẩn nỗi niềm riêng<
>Tháng bảy theo cơn mộng những ưu phiền<
>Ta đứng lại giữa mùa hoa đã vỡ<
>Có còn chăng không gian đầy những gió<
>Thổi ngược chiều bao vết chém cưu mang<
>Tiếng ve sầu còn lại chỉ âm vang<
>Khi góc phố không là nơi hò hẹn<
>Thành âm vang của một lời đưa tiễn<
>Tháng bảy về tôi đứng phía không em...",bảy chữ,https://isach.info/poem.php?poem=khuc_thang_bay__pham_ngoc,Phạm Ngọc,hiện đại,
Một Ngày Khúc Hát Bay Xa,"Vẫn còn nối tiếp<
>Khoảng trời - em<
>Ngan ngát hương thơ.",thơ tự do,https://isach.info/poem.php?poem=mot_ngay_khuc_hat_bay_xa__pham_ngoc,Phạm Ngọc,hiện đại,
Mùa Phượng Cũ,"Thoáng nhìn lại nơi chân trời cũ<
>Bao nhiêu năm khoảng trống vô hình<
>Ta căn phòng mở toang cánh cửa<
>Em nụ cười tháng bảy đã xa<
>Ta một mình ngồi nhớ Hạ hoa<
>Phượng từng cánh bên thềm rơi đỏ<
>Tiếng ve sầu dài theo nẻo phố<
>Áo ai bay trắng cả khung chiều<
>Đếm từng ngày qua với quạnh hiu<
>Và trái tim tràn đầy nắng gió<
>Kỷ niệm xưa còn nguyên ở đó<
>Em về đâu hoa nở trên đầu<
>Dòng sông trôi nào có gọi nhau<
>Như con nước buồn không thể nói<
>Mùa phượng cũ chẳng còn ai đợi<
>Thôi ta về hẹn với chiêm bao...",lục bát,https://isach.info/poem.php?poem=mua_phuong_cu__pham_ngoc,Phạm Ngọc,hiện đại,
Nguyệt Tận,"Nên trăng mãi vô cùng<
>Ta hoang phí đời mình sau lần lỗi hẹn<
>(dù lần từ biệt cuối còn ngại ngùng quyến luyến)<
>Mà niềm tin bất lực tự bao giờ<
>Từ buổi ấy ta về theo trăng vỡ<
>Đêm hẹn thề hôn phối với cô đơn<
>Từ buổi ấy ta loài chim làm tổ<
>Trên đỉnh trời ngồi đợi những hoàng hôn.",bảy chữ,https://isach.info/poem.php?poem=nguyet_tan__pham_ngoc,Phạm Ngọc,hiện đại,
Như Dòng Lệ Sau Cùng,"Thèm níu lại chút hơi ấm<
>Của cặp tình nhân đã chia tay<
>Lúc hoàng hôn vừa chớm<
>Khi em tìm đến với tôi<
>Có bóng đêm ngậm nửa vầng trăng thao thức<
>Vang đâu đây tiếng tỉ tê<
>Của loài côn trùng<
>Gọi những giọt sương trở về<
>Ươm mầu xanh trên lá<
>Đêm của những giấc mơ",bảy chữ,https://isach.info/poem.php?poem=nhu_dong_le_sau_cung__pham_ngoc,Phạm Ngọc,hiện đại,
Như Giọt Mưa Dài Qua Phố Xưa,"Mười năm khoảng trống còn chưa lấp<
>Tình vẫn hằn sâu những vết thương<
>Mười năm cứ ngỡ đời sẽ khác<
>Buồn vẫn quẩn quanh một thiên đường<
>Mười năm ngọn sóng xô bờ cát<
>Chưa xoá tan nhòa những dấu chân<
>Mười năm còn giữ lời hẹn cũ<
>Vết tích thời gian dẫu thăng trầm<
>Mười năm đi giữa mùa hoang vắng<
>Thèm cánh tay người thơm nét môi<
>Dòng Seine lặng lẽ chiều soi bóng<
>Tình đã xa rồi mưa bỗng rơi<
>Mười năm thương mãi màu kỷ niệm<
>Vạt áo vàng bay trong giấc mơ<
>Sợi tóc nào rơi trên nỗi nhớ<
>Như giọt mưa dài qua phố xưa.",lục bát,https://isach.info/poem.php?poem=nhu_giot_mua_dai_qua_pho_xua__pham_ngoc,Phạm Ngọc,hiện đại,
Nỗi Buồn,"Dòng sông nhớ nhấp nhô con sóng vỗ<
>Vầng trăng khuya soi bóng khuyết hững hờ<
>Trăm năm vẫn giữ nguyên lời hẹn cũ<
>Dù thuyền xưa đã bỏ bến xa bờ.<
>Ngày khánh tận lần vẫy tay từ tạ<
>Kỷ niệm ơi khép lại tháng năm thừa<
>Nắng lịm tắt theo thời gian vội vã<
>Mùa trong ta lầy lội những ngày mưa.<
>Dòng thơ vẫn ngát xanh màu cỏ biếc<
>Lời yêu thương vọng mãi chốn non ngàn<
>Ta cánh chim lạc đường bay biền biệt<
>Giữa mây trời buông tiếng gọi hoang mang.<
>Hoa có vàng bên kia thung lũng nhớ<
>Còn trong em khao khát những đợi chờ<
>Hương tóc vẫn vấn vương từng nhịp thở<
>Và nỗi buồn tô thắm những dòng thơ.",bảy chữ,https://isach.info/poem.php?poem=noi_buon__pham_ngoc,Phạm Ngọc,hiện đại,
Quỳnh Lan,"Em là đoá Quỳnh Lan<
>Ru đời qua tiếng hát<
>Ru theo từng điệu nhạc<
>Ru lời ru suối êm<
>Giữa mùa trăng gió gọi<
>Quỳnh ơi đêm sẽ lên<
>Em về thơm luá mới<
>Tỏa hương đi nhé em<
>Em- đóa Quỳnh Lan<
>Vươn lên từ sỏi đá<
>Trong ngàn hoa lạ<
>Ngạt ngào như ánh trăng<
>Ngại ngùng chi bước chân<
>Hãy về mang nỗi nhớ<
>Đóa Quỳnh Lan vừa nở<
>Đất trời vui có em...",thơ tự do,https://isach.info/poem.php?poem=quynh_lan__pham_ngoc,Phạm Ngọc,hiện đại,
Rồi Cũng Qua Đi,"Bay lượn giữa cơn mưa<
>Chào tạm biệt mùa thu<
>Chào ngọn gió đầu Đông<
>Chào em phía bên kia nỗi nhớ",thơ tự do,https://isach.info/poem.php?poem=roi_cung_qua_di__pham_ngoc,Phạm Ngọc,hiện đại,
Ru Lời Hư Không,"Chiếc lá trên tay<
>Trầm hương tóc gió<
>Rêu phong lối cỏ<
>Bóng ngoài chân mây.<
>Bụi vương mắt ai<
>Ngày buông tiếng thở<
>Buồn như thắp lửa<
>Dài ơi tháng năm.<
>Ký ức mênh mông<
>Gọi tình hoang vắng<
>Phù sa chở nặng<
>Một dòng sông trôi.<
>Lạ ánh mắt người<
>Lạ đời phiêu bạt<
>Mùa thu gió hát<
>Ru lời hư không...",thơ tự do,https://isach.info/poem.php?poem=ru_loi_hu_khong__pham_ngoc,Phạm Ngọc,hiện đại,
Tháng Ba Và Một Người,"Như lâu đài tuổi thơ<
>Xây trên bờ đá dựng<
>Như hạnh phúc được nối liền<
>Bằng chiếc nhẫn vô tâm<
>Nụ cười đã đánh rơi",thơ tự do,https://isach.info/poem.php?poem=thang_ba_va_mot_nguoi__pham_ngoc,Phạm Ngọc,hiện đại,
Tiền Đưa,"Nụ hôn cuối chia tay từ biệt<
>Em lên tàu về phía xa xăm<
>Còi hú vang điệu buồn tha thiết<
>Một lần rồi mãi mãi trăm năm.<
>Nắng đã tắt trên thềm ga vắng<
>Còn riêng mình khoảng trống bơ vơ<
>Chiều xuống thấp phố càng thêm rộng<
>Chẳng còn ai về với đợi chờ.<
>Gió sang mùa hanh hao những gió<
>Đêm hoang vu vô vọng tìm nhau<
>Lại một đời hẹn đến mùa sau.<
>Không còn giữ được đời nhau nữa<
>Trả lại người năm tháng hư hao<
>Phút tiễn đưa xa rồi bỗng nhớ<
>Nhói lòng đau theo tiếng còi tàu.",lục bát,https://isach.info/poem.php?poem=tien_dua__pham_ngoc,Phạm Ngọc,hiện đại,
Trong Nỗi Nhớ Vô Cùng,"Em về đâu - mùa đã chớm sang đông<
>Sương phủ trắng - tình xanh màu dĩ vãng<
>Chiều sông Seine xôn xao từng ngọn sóng<
>Chợt nhớ em trong nỗi nhớ vô cùng<
>Tôi còn đây con phố cũ rêu phong<
>Trời tháng giêng hai bàn tay đón gió<
>Bước chân đi vẫn dài theo thương nhớ<
>Em xa xôi mắt đợi với môi chờ.<
>Paris ơi! Ngày tháng phía tôi mưa<
>Em là nắng ngại ngùng trong ước hẹn<
>Tóc em bay giữa mùa hoa kỷ niệm<
>Tiếng em cười là mộng giữa đêm khuya<
>Trong giấc mơ tôi đón bước em về<
>Em lộng lẫy như mùa trăng thiếu nữ<
>Để ngàn đêm tôi buồn trong nỗi nhớ<
>Thiên thu dài chưa đủ tiếng yêu em...",bảy chữ,https://isach.info/poem.php?poem=trong_noi_nho_vo_cung__pham_ngoc,Phạm Ngọc,hiện đại,
Từ Một Giấc Mơ Cho Riêng Em,"Tình mình không đoạn kết.<
>Những ngón tay em<
>Bây giờ mỏi mệt",thơ tự do,https://isach.info/poem.php?poem=tu_mot_giac_mo_cho_rieng_em__pham_ngoc,Phạm Ngọc,hiện đại,
Vê Với Tàn Phai,"Em hãy về theo mưa<
>Hay em về theo nắng<
>Còn hai bàn tay trắng<
>Xin giữ lại tình nhau<
>Ta sẽ về nơi đâu<
>Cơn mưa chiều nặng hạt<
>Paris ngày nắng tắt<
>Chút buồn trong mắt ai<
>Hãy về với tàn phai<
>Tình như mùa thu muộn<
>Giữa cuộc đời vay mượn<
>Còn lại gì hôm nay<
>Ngỡ ngàng phút chia tay<
>Còn bao điều chưa nói<
>Em vô tình bước vội<
>Trong chiều vạt áo bay",thơ tự do,https://isach.info/poem.php?poem=ve_voi_tan_phai__pham_ngoc,Phạm Ngọc,hiện đại,
Với Quỳnh,"Nếu hạnh phúc sẽ khơi nguồn đau khổ<
>Thì xin em đừng tìm đến với nhau<
>Để một ngày vết nứt nhói tim đau<
>Và ân ái nhạt nhòa son môi cũ.<
>Quỳnh chỉ nở về đêm trong giấc ngủ<
>Chẳng có gì tồn tại đến ngàn sau<
>Khi cơn mộng mù lòa đêm dâng hiến<
>Chút hương xưa em miệt mài tìm kiếm<
>Cũng bay đi theo gió thoảng trong chiều<
>Cuối cùng rồi còn lại với quạnh hiu<
>Treo lơ lửng thân mình trên triền dốc<
>Rồi có lần giữa mùa mưa thu khóc<
>Em quay về dang dở những cuộc chơi<
>Giữa thiên thu ai đứng gọi tên người<
>Nghe trăm hướng vọng về cơn mưa lũ<
>""Từ một đêm đóa Quỳnh buông cánh rũ...""",bảy chữ,https://isach.info/poem.php?poem=voi_quynh__pham_ngoc,Phạm Ngọc,hiện đại,
