title,content,genre,url,author,period,specific_genre
Đàn Tơ-rưng,"Tập thơ Huy Cận:<
>Nứa anh đem phơi nắng<
>Chính ửng mặt trời hồng<
>Nứa anh đem hong bếp<
>óng ánh màu mật ong.<
>Anh bắc qua năm tháng<
>Chiếc cầu phao âm thanh<
>Đời hai đầu mưa nắng<
>Đàn mắc võng tâm tình<
>Mỗi câu em đậm đà<
>Mỗi tiếng lòng anh dội<
>Câu trầm bổng thiết tha<
>Võng ru lời rừng suối<
>Em cùng anh ta nối<
>Qua trăm núi nghìn đèo<
>Tiếng quê hương vời vợi<
>Như dậy rừng nứa reo<
>Tiếng đá lồng tiếng nứa(*)<
>Cung bậc hồn cha ông<
>Bậc cao như đỉnh núi<
>Bậc trầm hơn đáy sông<
>Đàn nói lòng Đam San<
>Đàn nói tình Xinh Nhã<
>Nói ân tình đôi ta<
>Tựa lửa bền trong đá.<
>(*) Tiếng đá lồng tiếng nứa",thơ tự do,https://isach.info/poem.php?poem=dan_torung__huy_can,Huy Cận,hiện đại,
Đảo,"Tập thơ Huy Cận:<
>Những đảo mù khơi ai viếng thăm!<
>Chim con mòn mỏi cánh giam cầm<
>Rêu vàng nở gượng đôi hoa gió,<
>Không hạt phương xa đến gởi mầm<
>Chỉ có nghìn năm triều sóng động<
>Mai chiều trải lại nếp vô biên<
>Mây phiêu lưu cũng không ngừng bóng,<
>Cát nổi đòi cơn trận tủi phiền.<
>Tôi nhớ bân quơ những chiếc hồn<
>Muôn trùng biển rộng, đảo con con.<
>Thuyền không giao nối đây qua đó,<
>Vạn thuở chờ mong một cánh buồm.",lục bát,https://isach.info/poem.php?poem=dao__huy_can,Huy Cận,hiện đại,
Đêm Trăng Mưa,"Tập thơ Huy Cận:<
>Có trăng mà lại có mưa<
>Như trên lụa bạch thêu thùa kim sa.<
>Hoàng lan trước ngõ la đà<
>Cành đưa nét đậm, lá nhòa mực phai.<
>Những e phí đẹp của trời<
>Ta nằm không ngủ trông vời mưa trăng.<
>Có mưa mà lại có trăng<
>Thời gian rất nhẹ đan bằng sợi trong.<
>Có trăng mưa khỏi lạnh lùng<
>Có mưa trăng thấm tận cùng cỏ cây<
>Thiên nhiên ngàn vạn đổi thay<
>Vẫn nguyên ý đẹp giãi bày cùng ta.",bảy chữ,https://isach.info/poem.php?poem=dem_trang_mua__huy_can,Huy Cận,hiện đại,
Đến Tây Hồ Nhớ Bạch Cư Dị,"Tập thơ Huy Cận:<
>Nay cuối thu rồi tôi đến đây,<
>Se se dáng liễu, nước hồ đầy...<
>Tầm Dương không phải khuya đưa khách<
>Mà tương tì bà gió chạm dây...<
>Tôi đi trên đường Bạch Cư Dị,<
>Người đã khuất mười hai thế kỉ<
>Nhưng phải chăng người còn bước đâu đây,<
>Trán còn gợn sóng Tây Hồ suy nghĩ.<
>Nhớ những khi đất trích người bị đuổi<
>Thổi véo von tâm sự bến Tầm Dương.<
>Tôi đọc lại những câu thơ nghìn tuổi<
>Trẻ như xưa. Cúc lại đón bên đường.<
>Những người bình dị người hay tả<
>Đã khổ nghìn năm trong thiên hạ,<
>Nghìn năm đói rách chỉ may còn<
>An ủi trong thơ người êm ả.<
>Ngày nay sự thế đã thay rồi<
>Những bạn khổ nghèo xưa của người<
>Đã từng vùng lên nắm vận mệnh,<
>Cơm no áo ấm với hoa cười.<
>Hàng Châu thêm đẹp, hồ thêm đẹp,<
>Đường thủa người đi bóng liễu che,<
>Có phải bóng người còn lẩn giữa<
>Nhân dân hôm sớm lúc đi về.<
>Tây Hồ (Hàng Châu), 24-11-1957",lục bát,https://isach.info/poem.php?poem=den_tay_ho_nho_bach_cu_di__huy_can,Huy Cận,hiện đại,
Đẹp Xưa,"Tập thơ Huy Cận:<
>Tặng Tô Ngọc Vân<
>Ngập ngừng mép núi quanh co<
>Lưng đèo quán dựng, mưa lò mái ngang...<
>Vi vu gió hút nẻo vàng.<
>Một trời thu rộng mấy hàng mây nao.<
>Dừng cương nghỉ ngựa non cao<
>Dặm xa lữ thứ kẻ nào héo hon...<
>Đi rồi, khuất ngựa sau non;<
>Nhỏ thưa tràng đạc, tiếng còn tịch liêu...<
>Trơ vơ buồn lọt quán chiều<
>Mái nghiêng nghiêng gửi buồn theo hút người",lục bát,https://isach.info/poem.php?poem=dep_xua__huy_can,Huy Cận,hiện đại,
Đi Giữa Đường Thơm,"Tập thơ Huy Cận:<
>Tặng Thạch Lam<
>Đường trong làng: hoa dại với mùi rơm...<
>Người cùng tôi đi dạo giữa đường thơm,<
>Lòng giắt sẵn ít hương hoa tưởng tượng.<
>Đất thêu nắng, bóng tre rồi bóng phượng<
>Lần lượt buông màn nhẹ vướng chân lâu:<
>Lên bề cao hay đi xuống bề sâu?<
>Không biết nữa - Có chút gì làm ngợp<
>Trong không khí... hương với màu hoà hợp...<
>Một buổi trưa không biết ở thời nào,<
>Như buổi trưa nhè nhẹ trong ca dao,<
>Có cu gáy, có bướm vàng nữa chứ,<
>Mà đôi lứa đứng bên vườn tình tự.<
>Buổi trưa này xưa kia ta đã đi,<
>Phải cùng chăng? Lòng nhớ rõ làm chi!<
>Chân bên chân, hồn bên hồn, yên lặng,<
>Người cùng tôi đi giữa đường rải nắng,<
>Trí vô tư cho da thở hương tình,<
>Người khẽ nắm tay, tôi khẽ nghiêng mình<
>Như sắp nói, nhưng mà không; - khóm trúc<
>Vừa động lá, ta nhận vào một lúc<
>Cả không gian hồn hậu rất thơm tho;<
>Gió hương đưa mùi, dìu dịu phất phơ...<
>Trong cảnh lặng, vẫn đưa mùi gió thoảng...<
>Trí bâng quơ nghĩ thoáng nhưng buồn nhiều:<
>""Chân hết đường thì lòng cũng hết yêu"".<
>Chân đang bước bỗng e dè đứng lại<
>- Ở giữa đường làng, mùi rơm, hoa dại...",bảy chữ,https://isach.info/poem.php?poem=di_giua_duong_thom__huy_can,Huy Cận,hiện đại,
Đời Hỏi Gì Ta,"Tập thơ Huy Cận:<
>Đời hỏi gì ta trên đảo vắng?<
>Mắt xanh hiu hắt gió thời gian<
>Đời hỏi gì ta trên biển nắng?<
>Hồn xanh cuồn cuộn suối khơi ngàn.<
>Đời hỏi gì ta? Hồn ta đây!<
>Nhìn đêm mắt rụng hay sao bay?<
>Ta đến đây đất trời hưng thịnh<
>Đời hỏi gì ta trong ánh ngày?<
>Ánh sáng thầm vang, ta lắng nghe<
>Âm binh rên khóc giữa trưa hè<
>Quay tròn giọt lệ ba nghìn hướng<
>Đời hỏi gì ta sau bánh xe?<
>Đời hỏi gì ta trong gió mạnh?<
>Đời hỏi gì ta trên biển đầy?<
>Mắt Đời nhìn hỏi nhiều khi lạnh<
>Thế cuộc vang lừng hạt máu say.",lục bát,https://isach.info/poem.php?poem=doi_hoi_gi_ta__huy_can,Huy Cận,hiện đại,
Em Bé Và Mặt Trăng,"Tập thơ Huy Cận:<
>Mẹ ơi, cho con mặt trăng!<
>Bé nhìn mặt mẹ , tay dang hái trời<
>Hoa trăng nở sáng ngời ngời<
>Trăng theo bóng mẹ , trăng ngồi bên con.<
>Mẹ là trăng, con bá cổ hôn,<
>Con là trăng nở, mẹ ôm vào lòng.<
>Mẹ đùa con dưới trăng trong<
>Trăng cao con với , mẹ bồng lên cao<
>Bé đà hái được trăng nào<
>Mà nghe lòng mẹ rào rào cánh trăng",bảy chữ,https://isach.info/poem.php?poem=em_be_va_mat_trang__huy_can,Huy Cận,hiện đại,
Gặp Chị Điên,"Tập thơ Huy Cận:<
>Chủ nhật qua tôi gặp một người điên<
>Trên mặt ngây thơ nét nét dịu hiền<
>Lấp loáng dọi hai mắt đà mờ ảo.<
>Sự sống thọt, đời không tỉnh táo<
>Chị cầm roi nhưng nào biết đánh ai.<
>Các trẻ em bu quanh chị, đùa dai,<
>Chị vút gió rồi đứng cười rờn rợn.<
>Người qua phố xem lâu, cũng chán<
>Bỏ chị đi như chợ vãn chiều hôm.<
>Chị là ai? Đau khổ lắm? Tay ôm<
>Bó quần áo rách tươm như giẻ vụn.<
>Chị đứng đó, thuyền trôi mất hướng<
>Mà bỗng nhiên biển hoá đá mênh mông.<
>Hỡi tâm hồn mắc cạn giữa dòng<
>Có phải chị còn chờ mong hướng gió?<
>Ai nhìn được trong tâm hồn mờ tỏ,<
>Trong não cân đã loang loang lổ vùng đêm?<
>Mắt chị nhìn đâu leo lét ngọn đèn,<
>Tôi bất giác nhớ ngày nhật thực<
>Bóng tối ăn hoen mặt trời sáng rực.<
>Đời tôi đã gặp nhiều chết nhiều đau,<
>Đã thấy những thân người như hoa héo nhựa xàu<
>Sự sống khô đi như dòng nước cạn<
>Nhưng nói sao hết lòng tôi đau đớn<
>Thấy chị đứng, đi, da thịt hồng tươi<
>Nói năng mà như không sống nữa rồi…<
>Sương chiều xuống như xoá nhoà cây cỏ.<
>Trong mắt chị chút hồn còn mờ tỏ<
>Cũng dường như pha loãng biến trong sương.<
>Chị về đâu? Mẹ chị đến, yêu thương<
>Nâng đầu chị như tay già chống chọi<
>Với trái sắp rơi, với hồn sắp tối.<
>Chuyện đau thương mẹ chị kể đầu đuôi,<
>Chuyện gia tài xâu xé, tình nghĩa pha phôi,<
>Chuyện đời cũ hơi tiền làm lạnh máu…<
>Chị mất trí, bị “cuộc đời” lừa đảo.<
>Sau màn sương trắng đục mặt trời chiều<
>Đỏ bầm như cục máu uất ai treo,<
>Cả hồn chị đã tím bầm trong đó.<
>Tôi tưởng nghe trong hồn ai sụp đổ<
>Rít vang lên cả quá khứ bạo tàn<
>Trong buổi chiều sương trắng lạnh màu tang.<
>12/54 – 5/59",bảy chữ,https://isach.info/poem.php?poem=gap_chi_dien__huy_can,Huy Cận,hiện đại,
Hoa Sấu Bầy Ong,"Tập thơ Huy Cận:<
>Mấy hôm chiều lại cơn giông<
>Có lùm hoa sấu trước song, quên mình<
>Chiều nay mây tạnh nắng lên<
>Đàn ong quen lại đến tìm lùm hoa<
>Ồ hoa đậu trái bây giờ?<
>Bầy ong ngơ ngẩn một bờ sấu xanh.",bảy chữ,https://isach.info/poem.php?poem=hoa_sau_bay_ong__huy_can,Huy Cận,hiện đại,
Học Sinh,"Tập thơ Huy Cận:<
>Gió thổi sân trường chiều chủ nhật<
>- Ôi! Thời thơ bé tuổi mười lăm<
>Nắng hoe rải nhặt hoa trên đất<
>Đời dịu vừa như nguyệt trước rằm.<
>Bốn vách nghiêm trang tiếng đọc bài<
>Đầu xanh dặm chục, nét văn khôi<
>Chiều xuân chim sẻ vô trong lớp<
>Ông giáo trông lên; chúng bạn cười.<
>Lén mắt thầy, xem lại bức thư<
>Của người cô họ, chú hiền từ<
>Bàn tay vơ vẩn đưa trang sách<
>Mộng tưởng phiêu lưu bức địa đồ.<
>Đôi guốc nằm hiên kéo bốn mùa<
>Tiền nhà ít gửi, biết chi mua!<
>Áo dài cọ mãi đôi tay rách,<
>Gương lược thăm hoài tóc ngắn thưa.<
>Chủ nhật nhiều khi chán nản ghê<
>Tung tăng sân bóng chạy tư bề<
>Bên vườn ông đốc dăm hoa nở<
>Đêm tới mau mau hái trộm về.<
>Lên gác yên tâm nghĩ sự đời<
>Hương nồng quanh gối vẩn vơ chơi<
>Giường bên cửa sổ, cây đưa mắt,<
>Không chịu mùng che để ngó trời.<
>Họ sống bình yên, bước lặng thinh.<
>Không nghe hoa bướm gọi bên mình.<
>Hừng hờ đi giữa hương yêu mến<
>Chân bước chưa khi rộn ái tình.<
>Vậy đó bỗng nhiên mà họ lớn,<
>Tuổi hai mươi đến, có ai ngờ!<
>Đứng ngẩn trông vời áo tiểu thơ.",lục bát,https://isach.info/poem.php?poem=hoc_sinh__huy_can,Huy Cận,hiện đại,
Nằm Nghe Người Thở,"Tập thơ Huy Cận:<
>Nằm nghe người thở bên ta<
>Nghe ta cùng thở vui hoà đêm nay<
>Nghe xe nghìn kiếp đưa quay<
>Nóng muôn hạt gió lừng bay ngực đời.<
>Trong hơi ta, trong hơi người<
>Lại nghe nằm nghỉ đất trời ban sơ<
>Hơi ta thành tựu thuở xưa,<
>Hơi người dằng dặc bao giờ cho tan!<
>Nghìn năm một cuộc giao hoan<
>Trước chưa xương thịt, sau tàn thịt xương,<
>Hoạ còn hơi thở hoa hương<
>Cho hồn gặp gỡ âm dương lối về...",bảy chữ,https://isach.info/poem.php?poem=nam_nghe_nguoi_tho__huy_can,Huy Cận,hiện đại,
Ngã Ba Đồng Lộc,"Hay bằng đá, bằng đất<
>Bằng xi măng cốt sắt<
>Bằng vôi trắng, gạch nâu<
>Bằng đèn xanh, đèn đỏ đủ màu<
>Hay bằng những sự chênh vênh vấp ngã.<
>Nhưng ngã ba Đồng Lộc xây bằng xương máu<
>Khi con về quê, con nhớ viếng thăm<
>Mộ mười cô kề bên đường đỏ.<
>Các cô như còn đứng đó<
>Chờ lấp hố bom<
>Đường thông xe, các cô mới đi nằm<
>Các cô để lại tuổi thanh niên<
>Mười chín, hai mươi, hăm hai tuổi<
>Cho đất nước, quê hương<
>Hồn trong như suối,<
>Bình minh đời sáng rực vừng dương.<
>Con sẽ đi thăm mời cô La Thị Tám<
>Từ trường học lại về trận địa đầu non<
>Đứng giữa đàn bò, đàn bê mũm mĩm<
>Trên sườn núi cao cỏ đã mượt màu xanh<
>Như mảng da non trên thân thể đang lành<
>Cô sẽ chỉ cho con xem<
>Những hố bom loang lổ<
>Như đất trên mặt trăng<
>Mỗi thước vuông ba quả bom to bự.<
>Cô sẽ chỉ con xem<
>Nghìn vạn điểm lăn bom nổ chậm<
>Cô từng đến cắm cờ<
>Mỗi một lần chạy thi với cái chết.<
>Đôi chân cô nhanh hơn kíp nổ<
>Cô là một ngọn cờ đỏ của quê ta<
>Những năm tháng chiến tranh ác liệt<
>Nghìn vạn chuyến xe đi<
>Qua trái tim ngã ba Đồng Lộc<
>Máu qua tim máu lọc<
>Xe vượt qua ngã ba xe xốc tới miền Nam.<
>Và con ơi, bố ngồi nghĩ miên man<
>Bạn bè ta trong cơn gió lốc<
>Hẳn cũng đang vượt những ngã ba Đồng Lộc.<
>Những ngã ba Việt Nam<
>Dọc đường dài kẻ địch còn găm<
>Nhiều bom nổ chậm<
>Nhưng chẳng hề chi!<
>Khắp năm châu còn nhiều La Thị Tám<
>Nhiều Võ Thị Tân<
>Đường sẽ thông xe đi về cách mạng.<
>Hà Tĩnh 1971",thơ tự do,https://isach.info/poem.php?poem=nga_ba_dong_loc__huy_can,Huy Cận,hiện đại,
Ngậm Ngùi,"Tập thơ Huy Cận:<
>Nắng chia nửa bãi; chiều rồi...<
>Vườn hoang trinh nữ xếp đôi lá rầu.<
>Sợi buồn con nhện giăng mau;<
>Em ơi !Hãy ngủ... anh hầu quạt đây.<
>Lòng anh mở với quạt này;<
>Trăm con chim mộng về bay đầu giường.<
>Ngủ đi em, mộng bình thường!<
>Ru em sẵn tiếng thùy dương mấy bờ...<
>Cây dài bóng xế ngẩn ngơ...<
>- Hồn em đã chín mấy mùa thương đau?<
>Tay anh em hãy tựa đầu,<
>Cho anh nghe nặng trái sầu rụng rơi...",bảy chữ,https://isach.info/poem.php?poem=ngam_ngui__huy_can,Huy Cận,hiện đại,
Nhạc Sầu,"Tập thơ Huy Cận:<
>Ai chết đó? Nhạc buồn chi lắm thế!<
>Chiều mồ côi, đời rét mướt ngoài đường<
>Phố đìu hiu màu khói cũ lên sương<
>Sương hay chính bụi tàn phai lả tả<
>Từng tiếng lệ: ấy mộng sầu úa lá<
>Chim vui đâu cây đã gãy vài cành<
>Ôi chiều buồn! Sao nắng quá mong manh<
>Môi tái nhạt nào mà cười héo vậy?<
>Ai chết đó? Trục xoay và bánh đẩy<
>Xe tang đi về tận thế giới nào?<
>Chiều đông tàn, lạnh xuống tự trời cao<
>Không lửa ấm, chắc hồn buồn lắm đó<
>Thê lương vậy mà ai đành lìa bỏ<
>Trần gian sao? Đây thành phố đang quen<
>Nhưng chốc rồi nẻo vắng đã xa miền<
>Đường sá lạ thôi lạnh lùng biết mấy!<
>Và ngựa ơi, đi nhịp đằm chớ nhảy<
>Kẻo thân đau, chưa quên nệm giường đời<
>Ai đi đưa, xin đưa tận cuối trời<
>Chớ quay lại nửa đường mà làm tủi<
>Người đã chết - một vài ba đầu cúi<
>Dăm bảy lòng thương xót đến bên mồ<
>Để cho hồn khi sắp xuống hư vô<
>Còn được thấy trên mặt người ấm áp<
>Hình dáng cuộc đời từ nay xa tắp<
>Xe tang đi, xin đường chớ gập ghềnh<
>Không gian ơi, xin hẹp bớt mông mêng<
>Ảo não quá trời buổi chiều vĩnh biệt!<
>Và ngươi nữa, tiếng gió buồn thê thiết<
>Xin lặng giùm cho nhẹ bớt cô đơn<
>Hàng cờ đen là bóng quạ chập chờn<
>Báo tin xấu, dẫu hồn người đã xế...<
>Ai chết đó? Nhạc buồn chi lắm thế!<
>Kèn đám ma hay ấy tiếng đau thương<
>Của cuộc đời? Ai rút tự trong xương<
>Tiếng nức nở gởi gió đường quạnh quẽ!<
>Sầu chi lắm! Trời ơi chiều tận thế!",bảy chữ,https://isach.info/poem.php?poem=nhac_sau__huy_can,Huy Cận,hiện đại,
Nhớ Hờ,"Tập thơ Huy Cận:<
>Lâng lâng chiều nhẹ ghé muôn tai<
>Trong bóng chiều như mờ tiếng ai<
>Thổi lạc hương rừng cơn gió đến<
>Bâng khuâng trời rộng nhớ sông dài<
>Ôi nắng vàng sao mà nhớ nhung!<
>Có ai đàn lẻ để tơ chùng?<
>Có ai tiễn biệt nơi xa ấy<
>Xui bước chân đây cũng ngại ngùng…<
>Câm lặng. Hoa rơi cánh đợi chờ.<
>Chiều đi, ở lại mộng bơ vơ<
>Thoảng vòng tóc gió qua bên má,<
>Khiến động làn da rợn ý sờ.",lục bát,https://isach.info/poem.php?poem=nho_ho__huy_can,Huy Cận,hiện đại,
