title,content,genre,url,author,period,specific_genre
Đêm Thác Mơ Nhớ Huế,"(Tặng đoàn Nghệ thuật ca kịch Huế)<
>Rừng Phước Long nằm im bên bờ suối<
>Bỗng xôn xao đoàn tiên nữ giáng trần<
>Thác Mơ chảy hiền như dòng sữa Mẹ<
>Thủy điện về khơi sáng những lều tranh<
>Chiều lung linh những nàng tiên xứ Huế<
>Áo vờn bay trong nắng ngã bên đồi<
>Thăm Thác Mơ đem lời thơ tiếng hát<
>Bao tình thương xoa dịu nỗi nhọc nhằn<
>Cám ơn người đã chia sẻ tình thâm<
>Đêm rừng núi nghe thiên thần ca múa<
>Một đêm vui dẫu mai sau xa cách<
>Cũng ấm lòng ở lại tiễn người đi<
>Tình vô biên... im lặng... khắc ghi<
>Trong vực thẳm lòng triều dâng dậy sóng<
>Nghe âm vang khúc tình ca đứt đoạn<
>Tiếng hát buồn như phận bạc Huyền Trân<
>Điệu Nam Ai nghe buồn thương mái đẩy<
>Lý tang tình sao nhớ lắm người ơi<
>Áo trắng tinh khôi e ấp nón nghiêng trời<
>Bay lượn giữa chiều núi rừng tịch mịch<
>Đêm thủy chung... đêm vẹn tình ca Huế<
>Nắng ân tình sưởi ấm lại niềm vui<
>Rừng Thác Mơ nước xuôi về trăm ngả<
>Lưới điện hòa chung nhịp thở Nam Trung<
>Dù mai đây sông núi cách muôn trùng<
>Rừng muôn thuở vẫn nhớ về biển cả<
>Cầu chúc đoàn ngày đi đường êm ả<
>Hẹn một ngày ghé thăm lại Thác Mơ<
>Vẫn biết đời tan hợp giấc mơ<
>Sao chua xót cho người đi kẻ ở<
>Chút ân tình dù mai sau cách trở<
>Trọn tấm lòng dành cho Huế bài thơ<
>Phước Long thứ ba 11-3-1997",bảy chữ,https://isach.info/poem.php?poem=dem_thac_mo_nho_hue__bao_cuong,Bảo Cường,hiện đại,
Đời Vắng Em,"Thuyển nhỏ sóng xô bờ<
>Thuyền trôi về vô định<
>Ta ngắm trời bịn rịn<
>Mơ trời xanh Huế thơ<
>Áo em tím một thời<
>Làm lòng ta chơi vơi<
>Sầu dâng lên tiếng sáo<
>Ta lang bạt nửa đời<
>Đêm sóng vỗ mạn thuyền<
>Hòa khúc nhạc thần tiên<
>Thương Huyền Trân phận bạc<
>Ai chia sớt nỗi niềm?<
>Em chừ xa xôi lắm<
>Biết tìm em nơi đâu?<
>Mắt em rưng lệ ngọc<
>Nhỏ xuống dòng Hương sầu<
>Biển muôn đời vẫn xanh<
>Sóng ngàn năm vẫn vỗ<
>Đời thiếu em, bão tố<
>Tóc xanh, sớm bạc đầu",thơ tự do,https://isach.info/poem.php?poem=doi_vang_em__bao_cuong,Bảo Cường,hiện đại,
Dòng Sông Tuổi Thơ,"Mẹ sinh ra con bên dòng sông<
>Sông hiền hòa xuôi về trăm ngả<
>Hàng cau già nở hoa trắng xóa<
>Chiều nhẹ rơi thoang thoảng mùi hương<
>Con lớn lên theo lời ru của mẹ<
>Giọng hò đưa nâng từng bước con lên<
>Lời ru buồn, buồn như thân mẹ<
>Cha một đời... theo vận nước lênh đênh<
>Mẹ sinh ra con bên dòng sông<
>Có cánh đồng lúa vàng trĩu hạt<
>Cánh cò trắng khói chiều bảng lảng<
>Đôi gánh đi về tóc mẹ bay bay<
>Mẹ sinh ra con bên dòng sông<
>Câu ca dao nuôi con khôn lớn<
>Những dòng sông vẫn xuôi về biển<
>Con nửa đời nổi trôi theo sông",lục bát,https://isach.info/poem.php?poem=dong_song_tuoi_tho__bao_cuong,Bảo Cường,hiện đại,
Dòng Thời Gian,"Dòng đời trôi chảy buồn con nước<
>Người về lỡ chuyện bước sang ngang<
>Ta đứng ngậm ngùi trông cố quận<
>Gẫm đời chi khác một dòng sông",lục bát,https://isach.info/poem.php?poem=dong_thoi_gian__bao_cuong,Bảo Cường,hiện đại,
Giao Mùa,"Rừng cao su đang nép mình thay lá<
>Cây cảm hứng tấm lưng trần óng ả<
>Cánh tay ngày vươn gọi nắng trên cao<
>Nhìn thật chậm cây mở đời niên thiếu<
>Áo ai qua đường thon thon dáng liễu<
>Bởi chưa quen lòng mới vẩn vơ buồn<
>Rừng chợt xôn xao nắng xuống thắm hồn<
>Nắng thơm ấm như làn da trinh nữ<
>Cây vờn nắng khỏa thân đùa hớn hở<
>Những chồi non hé nụ nhú xinh thương<
>Người công nhân bắt gặp làn hương<
>Rất quen thuộc nhưng vô cùng khác lạ<
>Vẫn đất vẫn cây vẫn mùa đổi lá<
>Đất cây này nay thuộc hẳn về ta<
>Sao thương cây như thương cửa thương nhà<
>Cây tiếp nhựa cho ta bừng sức sống<
>Ta đứng thẳng với cây chào hy vọng<
>Cây với ta cùng tô điểm nước non<
>Nào chim chồng, chim vợ, nọ chim con<
>Bay tới hót râm ran trường mẫu giáo<
>Người công nhân mỉm cười thương lũ cháu<
>Bố mới về sau xuôi ngược bao năm<
>Nhẹ bước chân cho con ngủ giấc đằm<
>Tiếng lá vỡ... ông quên giờ xem lễ<
>Đến với rừng hồn lâng lâng gió bể<
>Trải thảm lá vàng cây đón hân hoan",bảy chữ,https://isach.info/poem.php?poem=giao_mua__bao_cuong,Bảo Cường,hiện đại,
Gởi Người Con Gái Huế Xa Quê,"Những người con gái sông Hương<
>Xa quê khốn khó dặm trường gian truân<
>Ngày qua tháng lại Tết gần<
>Nghe đau xót một tấm thân quê người",lục bát,https://isach.info/poem.php?poem=goi_nguoi_con_gai_hue_xa_que__bao_cuong,Bảo Cường,hiện đại,
Hư Ảo,"Gặp nhau trong phút này<
>Lại mừng vui hôm nay<
>Đời ngày mai hư ảo<
>Trời mưa nắng ai hay",thơ tự do,https://isach.info/poem.php?poem=hu_ao__bao_cuong,Bảo Cường,hiện đại,
Ký Ức Lời Ru,"Điệu ru từ thuở chào đời<
>Đưa ta về lại một thời bình yên<
>Lời ca của mẹ ngọt hiền<
>Ủ đời ta giữa trăm miền khổ đau",lục bát,https://isach.info/poem.php?poem=ky_uc_loi_ru__bao_cuong,Bảo Cường,hiện đại,
Lối Cũ,"(Tặng anh Kiên Giang)<
>Lối cũ rêu phong mờ kỷ niệm<
>Ngõ về sương khói nhạt thời gian<
>Người đi biền biệt phai năm tháng<
>Vắng người sương khói cũng mênh mang",bảy chữ,https://isach.info/poem.php?poem=loi_cu__bao_cuong,Bảo Cường,hiện đại,
Lối Rẽ,"(Tặng Lý Thụy Ý)<
>Từ thuở đất trời biến thiên thay đổi<
>Tôi ở lại lỡ làng một chứng nhân<
>Đất Sài Gòn từng cơn mưa giận dỗi<
>Cho lá công viên vàng úa dần dần<
>Không tiễn em đi ngại lắm tủi hờn<
>Bởi nước mắt đã tràn trên bến nước<
>Để đường về đành cúi đầu chậm bước<
>Cuộc chia ly nào kịp nghĩ thiệt hơn<
>Mưa Sài Gòn như tỏ lời oan ức<
>Cho đầy cô đơn lạnh ngắt lòng người<
>Trời chưa quang không gian còn vực thẳm<
>Người tình ơi đâu rồi nét tươi vui?<
>Gói hành trang không bằng bàn tay nắm<
>Cho đủ bao năm rừng rú dạn dầy<
>Tôi phải ra đi khi trời chưa sáng<
>Ôi kinh hoàng khi bóng tối bao vây<
>Rừng Phước Long chưa thấy vết chân người<
>Bên cái rựa đầm đìa mồ hôi đổ<
>Đem lương tâm người bắt người thi thố<
>Cho thiêng liêng cay đắng tiếng đầy vơi<
>Ngày lại ngày những sắn khoai qua bữa<
>Cuốc chống tay cho đứng vững giữa đồng<
>Máu đã loãng vì hòa cùng nắng gió<
>Tiếng than thở từ lâu lắm hư không<
>Lê chân bước đến tận cùng hư ảo<
>Qua gian lao ngày tháng nối nhau tàn<
>Trên đồi cao ngần ngừ hỏi gió<
>Có bay đi rửa sạch những hàm oan?<
>Tôi ngồi đây tháng ngày dài tiếc nuối<
>Tìm lãng quên trong rừng suối câm lỳ<
>Bên sóc nghèo mong gặp người đóng khố<
>Moi móc tìm chút tình nghĩa lương tri<
>Dù nụ cười trên môi nhiều cay đắng<
>Vẫn thấy vui trên từng bước lãng du<
>Mấy năm dài đã đủ chưa trời hỡi?<
>Sớm mai về xóa hết những âm u<
>Vì thời cuộc bỗng dưng thành xa lạ<
>Dõi thiên thu tìm lại dấu chân chim<
>Tôi gởi về em người tình xưa cũ<
>Chút ân tình còn sót lại trong tim<
>Tôi cũng thế, mấy năm quên lãng<
>Xin hứa rằng lòng còn mãi bao dung<
>Xin hứa rằng đốt mấy năm quá khứ<
>Tưởng anh linh trong ánh lửa bập bùng<
>Người hỡi người xin một lời tha thứ<
>Cho tình thương xoa dịu nỗi hờn căm<
>Tôi sẽ đứng ngẩng cao đầu khí thế<
>Ngắm quê hương sông núi rộng muôn tầm<
>Dòng thác người ào ào theo thế hệ<
>Việt Nam ơi xin mãi mãi yên bình",bảy chữ,https://isach.info/poem.php?poem=loi_re__bao_cuong,Bảo Cường,hiện đại,
Lỡ Làng,"Thời gian lặng lẽ trôi<
>Nỗi nhớ thương cũng dần dà phai lạt<
>Biển vẫn xanh sóng thì thầm khúc hát<
>Lời hát buồn bên bờ đá quạnh hiu<
>Em vội qua sông không đợi người về<
>Để cho ai lỡ chuyến đò mộng ước<
>Em thơ ngây, ngày xưa, giờ thiếu nữ<
>Vòng tay nào che trọn tuổi thanh xuân<
>Áo trắng trinh nguyên ố bụi đường<
>Tóc xanh đượm lẫn chen màu sương sớm<
>Em con thơ tủi buồn đời thiếu phụ<
>Lỡ nửa đời - vầng trăng vỡ làm đôi<
>Chiều mồ côi nghe lòng đau chua xót<
>Lời kinh khuya như tiễn một linh hồn<
>Em khổ nhọc một đời em khổ nhọc<
>Tuổi xuân buồn giờ thiếu phụ qua sông",bảy chữ,https://isach.info/poem.php?poem=lo_lang__bao_cuong,Bảo Cường,hiện đại,
Long Đong,"(Tặng Trần Dạ Lữ)<
>Chiều quạnh vắng con nhớ về quê mẹ<
>Viễn xứ hoang chân mỏi gối chùng<
>Thân lưu lạc đường xa xôi nắng gió<
>Ngã vấp hoài nên đời mãi long đong.",bảy chữ,https://isach.info/poem.php?poem=long_dong__bao_cuong,Bảo Cường,hiện đại,
Lửa Tình,"Ta đốt hồn ta ngọn lửa yêu<
>Sưởi tim ta lạnh bớt tiêu điều<
>Ta mơ với cuộc đời trong đó<
>Em là ngọn lửa sáng tim khêu",lục bát,https://isach.info/poem.php?poem=lua_tinh__bao_cuong,Bảo Cường,hiện đại,
Mắt Tím,"Mắt em tím để hồn anh mơ mộng<
>Đêm tương tư tha thiết bóng hình ai<
>Hoa tàn phai mùi hương xưa phảng phất<
>Em đi rồi ngàn nỗi nhớ vây quanh<
>Bên cốc rượu tưởng người xưa hiện đến<
>Ngày bơ vơ ngong ngóng bước ai về<
>Chiều cô đơn nghe đàn buồn quạnh quẽ<
>Tiếng hát nào... như em hát ngày xưa<
>Em chợt đến chợt đi trời chuyển hướng<
>Biển xanh kia sao thăm thẳm vô cùng<
>Ta đứng gọi, gọi tên người vô vọng<
>Giữa muôn trùng con sóng vẫn mênh mông<
>Ơi ngày tháng sao cứ dài vô hàn<
>Tưởng quên đi sao nhung nhớ lại về<
>Đôi mắt em suốt một đời đeo đuổi<
>Luôn bên anh như chiếc bóng theo hình<
>Ta sợ lắm một ngày thu hiu hắt<
>Chiếc lá rơi bên sông vắng âm thầm<
>Ta mãi nhớ - mãi thương người độ lượng<
>Người xa rồi màu tím cũ vấn vương",bảy chữ,https://isach.info/poem.php?poem=mat_tim__bao_cuong,Bảo Cường,hiện đại,
Màu Thời Gian,"Em đi xanh áo bên trời<
>Ta về bạc phếch nửa đời khổ đau<
>Đổi thay, thay đổi cũng màu thời gian",lục bát,https://isach.info/poem.php?poem=mau_thoi_gian__bao_cuong,Bảo Cường,hiện đại,
Mấy Mùa,"Ta mơ về phố cũ<
>Nơi hẹn hò thuở xưa<
>Tìm em trong giấc ngủ<
>Tình ơi xanh mấy mùa?",thơ tự do,https://isach.info/poem.php?poem=may_mua__bao_cuong,Bảo Cường,hiện đại,
Mơ,"Đêm qua mơ thấy bóng em<
>Canh khuya một bóng chong đèn đọc thơ<
>Không gian trầm lắng như tờ<
>Tóc mây sợi nhỏ buông hờ lẻ loi<
>Đêm khuya tiếng vạc xa vời<
>Ôm con lệ đổ khóc đời vọng phu<
>Mịt mờ khuya sớm đèn lu<
>Giật mình thức dậy mấy thu qua rồi",lục bát,https://isach.info/poem.php?poem=mo__bao_cuong,Bảo Cường,hiện đại,
Mộng Du,"Tôi ngồi im lặng trong đêm<
>Đêm im lặng ngó buồn phiền mắt tôi<
>Nến nhô đốm lửa chơi vơi<
>Nhỏ nhoi nhòa nhạt rã rời lạnh tanh<
>Lửa như bọng kín mong manh<
>Tôi như sâu nhộng chưa thành ẩn chui<
>Gió xa rầu rĩ ngậm ngùi<
>Trong đêm im lặng tôi ngồi lặng im<
>Lửa soi - soi sáng buồng tim<
>Hồn tôi như ruộng xiên xiên nắng chiều<
>Cỏ may xơ xác tiêu điều<
>Một cơn lốc nổi cuốn èo ruột gan<
>Óc lầy loang bãi trắng hoang<
>Ùn ùn dĩ vãng mọc tràn thấp cao<
>Hoa cay đắng quả sầu đau<
>Rụng rơi nhức nhối nát màu lửa đêm<
>Lửa hoa - hoa sắc kim tiền<
>Lửa hoa hoe đỏ đầu viên đạn đồng<
>Nến tươi thịt máu tuôn dòng<
>Lao xao gió thổi lùng bùng khóc than<
>Lửa gương mắt biếc hoa vàng<
>Lửa nhe răng ngoác cười khan rụng rời<
>Em thơ chợt tắt tiếng cười<
>Mẹ đang về chợ hết rồi bữa ăn<
>Nến phừng phừng lửa cuốn phăng<
>Này gian nhà mới kết bằng mồ hôi<
>Kìa, sao thương quá chiếc nôi<
>Còn thơm ấm thịt da đời ấu thơ<
>Chiếc giường ai đó vừa mua<
>Chờ ngày hôn lễ bây giờ thành than<
>Nến bung lửa đốm lửa tàn<
>Hồn tôi phụt cháy tuềnh toang gió về<
>Tấm màn ngu xuẩn hôn mê<
>Mộng du nửa kiếp não nề thực hư<
>Hỏa thiêu đốt cháy ngục tù<
>Nến dâng lửa ngọt hiền như mặt trời<
>Long lanh huyết lệ sụt sùi<
>Tôi nhìn nến - nến nhìn tôi khóc mừng<
>Lung linh lửa hiện dáng nàng<
>Ôm tôi thân thiết hào quang của người<
>Mắt tai nẩy lộc đâm chồi<
>Máu nương ngọn sóng về xuôi dạt dào<
>Trong tôi phần phật cờ đào<
>Ầm ầm trống trận xôn xao tiếng cười<
>Rõ ràng tôi lại gặp tôi<
>Một người ngu xuẩn - một đời lang thang<
>Ngoài kia đêm đã dần tàn<
>Nến xòa nở búp Ngọc lan cuối mùa",lục bát,https://isach.info/poem.php?poem=mong_du__bao_cuong,Bảo Cường,hiện đại,
Mong Em Ba Mươi Tết,"Ngày ba mươi Tết em không đến<
>Nặng trĩu lòng anh nỗi nhớ thương<
>Đồi vắng chiều nay ta đứng đợi<
>Nhìn làn mây trắng mối tô vương<
>Ngày ba mươi Tết em không đến<
>Anh nhủ lòng thôi gắng đợi chờ<
>Hoa nở vườn ai vui nắng mới<
>Anh buồn lặng ngắm bóng mây xa<
>Ngày ba mươi Tết em không đến<
>Để hỏi đôi lời buổi cuối năm<
>Được ôm em giữa vòng tay ấm<
>Để thấy thời gian rót nhịp đằm<
>Ngày mai đã bước sang năm mới<
>Em có vui không mộng có tròn?<
>Ngày cũng nhiều khi qua rất vội<
>Anh mơ gần mãi chiếc môi son.",lục bát,https://isach.info/poem.php?poem=mong_em_ba_muoi_tet__bao_cuong,Bảo Cường,hiện đại,
Mừng Anh Về,"(Tặng Phạm Ngọc, Nguyên Phương)<
>Anh về tự bao giờ<
>Trông chẳng khác gì xưa<
>Có trầm tư đôi chút<
>Bao cuộc sống gió mưa<
>Ngỡ ngàng gặp nhau đây<
>Tay xiết chặt vai gầy<
>Tưởng chừng như giấc ngủ<
>Mộng và thực hôm nay<
>Buồn cuộc đời dâu bể<
>Thương nhớ những người đi<
>Ngày tàn cơn binh chiến<
>Có người mãi không về<
>Quê mình giờ xơ xác<
>Buồn quá phải không anh<
>Còn đâu chiều tan học<
>Phượng đỏ thắm ngày xanh<
>Sông Hương còn mãi đó<
>Hoàng thành soi bóng mây<
>Lòng sao như rêu phủ<
>Lan tỏa bức tường dày<
>Chuyện cũ đã qua rồi<
>Còn kỷ niệm mà thôi<
>Biết bao giờ trở lại<
>Những tháng ngày xa xôi<
>Mừng gặp lại nhau đây<
>Bao tháng rộng năm dài<
>Dẫu cuộc đời hư ảo<
>Tình bạn vẫn không phai<
>Ngày mai anh lại đi<
>Về phương trời xứ lạ<
>Nhìn bến cũ đường quê<
>Lòng có còn nhung nhớ?<
>Dù ở phương trời nào<
>Dù lắm cuộc bể dâu<
>Tình anh là sóng nước<
>Vỗ về những nương dâu",thơ tự do,https://isach.info/poem.php?poem=mung_anh_ve__bao_cuong,Bảo Cường,hiện đại,
Ngày Trở Về,"Tàn cuộc chiến tranh anh về thăm phố cũ<
>Cảnh hoang tàn đổ nát mái chùa xưa<
>Anh về đây với ngày tháng ưu tư<
>Bao đổi thay cùng lòng người thay đổi<
>Tàn cuộc chiến anh tàn nhưng không phế<
>Vẫn bừng lên ngọn lửa ấm làng quê<
>Yêu tha thiết những cánh đồng ruộng lúa<
>Hàng dừa, cau, hoa khế ngát sau vườn<
>Yêu bờ đê khói chiều lên êm ả<
>Lũ mục đồng ngồi vắt vẻo lưng trâu<
>Yêu ngôi trường, hình ảnh thầy thương yêu<
>Thời thơ ấu tiếng ê a tập đọc<
>Anh về đây những tháng ngày khó nhọc<
>Thân dập bầm nhưng lòng rắn hoa cương<
>Đem niềm tin xóa tật nguyền số phận<
>Đem sức mình góp công nhỏ quê hương<
>Tàn cuộc chiến bạn anh vừa nằm xuống<
>Nấm mồ xanh Tổ quốc đã ghi công<
>Dẫu mất mát, vì quê hương gìn giữ<
>Cho ngàn sau sông núi đẹp vô cùng",bảy chữ,https://isach.info/poem.php?poem=ngay_tro_ve__bao_cuong,Bảo Cường,hiện đại,
Ngày Xưa Mẹ Tiễn Con Đi,"(Tặng anh Kháng &amp; anh chị Sang)<
>Ngày xưa có mẹ bên con<
>Bây giờ mẹ mất héo hon cuộc đời<
>Ngày con đi trời sang thu vàng úa<
>Lá lìa cành rơi lả tả buồn tênh<
>Đường tương lai - sao mờ mịt vô hình<
>Đôi chân bước nghe thác ghềnh dậy sóng<
>Ngày con đi trời buồn không nắng ấm<
>Mẹ còng lưng gạt lệ tiễn con đi<
>Phương Nam xa xôi vất vả nửa đời<
>Chiều lưu lạc nghe lời ru nhớ mẹ<
>Quãng đường dài biết bao điều gian khổ<
>Bao dốc đèo đường hố thẳm vực sâu<
>Đã ra đi thì trăm sự cũng liều<
>Mặc giông bão cho sóng đời xô đẩy<
>Nơi quê người - chiều nay thương nhớ mẹ<
>Mỗi đông về bên bếp lửa chờ mong<
>Đốm lửa lụi tàn - đời mẹ gian truân<
>Bao cay đắng từ ngày rời xa mẹ.<
>Đã lớn khôn tâm hồn con nhỏ bé<
>Ước ngày xưa con có mẹ yêu thương<
>Chừ xa quê đời vất vả trăm đường<
>Mong khấm khá, mẹ con qua khổ cực<
>Giờ ấm no mẹ cha không còn nữa<
>Nghĩ cuộc đời sao lắm nỗi chua cay?<
>Địa vị công danh, liệu ích gì đây?<
>Không có mẹ cuộc đời sao tẻ lạnh<
>Quặn thắt lòng - nhớ công ơn trời biển<
>Viết bài thơ con tạ lỗi mẹ hiền<
>Đứa con hoang bỏ làng đi biền biệt<
>Biết bao giờ - có lại thuở chưa xa?",bảy chữ,https://isach.info/poem.php?poem=ngay_xua_me_tien_con_di__bao_cuong,Bảo Cường,hiện đại,
Người Đàn Bà Quét Đường,"Lấp lánh một góc trời<
>Văng vẳng nhạc vũ trường<
>Một tiếng hát sầu thương<
>Kiếp tằm tơ khổ lụy<
>Cúi đầu im lặng",thơ tự do,https://isach.info/poem.php?poem=nguoi_dan_ba_quet_duong__bao_cuong,Bảo Cường,hiện đại,
Người Thượng Già,"(Kính tặng anh Trương Minh Dũng)<
>Sóc nghèo nằm ven phố<
>Người thượng già chơ vơ<
>Lưng trần da sạm nắng<
>Nắng phố rạn đời trơ.<
>Trời đất sao mông quạnh<
>Đời ngọn đèn treo xuông<
>Sắn khoai chợ chiều mót<
>Bếp lửa rừng qua truông.<
>Hương mới mộng ngày mai<
>Ruộng thang dậy núi rừng<
>Phất miệng chóe ngang trời<
>Dựng ngọn cần say khướt<
>Nắng phố rạn đời trơ<
>Nhịp buồn giăng dây điện<
>Đầu gối kề mang tai<
>Chẳng rượu mà tay rung.",thơ tự do,https://isach.info/poem.php?poem=nguoi_thuong_gia__bao_cuong,Bảo Cường,hiện đại,
Nhớ,"Đã mấy mùa trăng không gặp nàng<
>Từ ngày rong ruổi tận phương Nam<
>Tìm quên một bóng hình xưa cũ<
>Ghi đậm trong tôi thuở rẽ đàn<
>Vết thương ngày ấy còn in dấu<
>Mười mấy năm qua vẫn chưa lành<
>Hạnh phúc tròn đầy sao gãy đổ?<
>Trách người sao tình nghĩa vội tan<
>Lòng vẫn cố quên sao vẫn nhớ?<
>Mơ người trong giấc ngủ buồn tênh<
>Tim tôi đau xót nào ai biết<
>Mãi nhớ mùi hương thuở có em<
>Cuộc tình tan hợp ""chuyện Liêu Trai""<
>Tình cờ đọc chuyện Chị Hai ơi!<
>Thương mình... xót nghĩ người trong cuộc<
>Ai khổ? ai cười? ai đắng cay?",lục bát,https://isach.info/poem.php?poem=nho__bao_cuong,Bảo Cường,hiện đại,
Nhớ Đà Lạt,"Tám năm qua thời gian bao thay đổi<
>Vẫn không quên thành phố đẹp sương mù<
>Thung lũng buồn như lá rụng chiều thu<
>Đêm dịu dàng ta cùng nàng dạo phố<
>Sao đầy trời sương vây thành phố nhỏ<
>Trăng lững lờ nghiêng ngã bóng Xuân Hương<
>Chuông giáo đường ngân vang đêm cầu nguyện<
>Anh cùng nàng cầu xin Chúa bên nhau<
>Đẹp làm sao ôi giây phút ban đầu<
>Nàng e lệ nép mình bên song cửa<
>Tim rộn ràng lòng xao xuyến niềm vui<
>Lửa yêu đương nhen nhúm mộng ban đầu<
>Là cánh chim sinh trong thời ly loạn<
>Tôi xa nàng, xa thành phố thân yêu<
>Lần sau cùng, đêm chia tay bịn rịn<
>Nỗi khổ đau không nói được nên lời<
>Chân bước đi mà lòng thấy chơi vơi<
>Tim đau buốt nỗi nhớ thương đòi đoạn<
>Tám năm qua một cuộc tình dang dở<
>Ta nhớ người... nhớ kỷ niệm ngày xưa<
>Em về đâu một phút nào chợt nhớ<
>Tình đã xa... vẫn nhớ mãi duyên đầu",bảy chữ,https://isach.info/poem.php?poem=nho_da_lat__bao_cuong,Bảo Cường,hiện đại,
Nhớ Mùa Phượng Cũ,"Ta nhớ mùa hoa phượng<
>Màu hoa đỏ thắm đường<
>Hàng cây buồn lặng sóng<
>Sóng sánh bờ sông Hương<
>Thành quách sao ngủ vùi?<
>Phố cũ nhớ khôn nguôi<
>Người đi mờ năm tháng<
>Một cánh chim cuối trời.",thơ tự do,https://isach.info/poem.php?poem=nho_mua_phuong_cu__bao_cuong,Bảo Cường,hiện đại,
