content,title,url,genre,period,specific_genre,author
"(Kính tặng anh Trương Minh Dũng)<
>Sóc nghèo nằm ven phố<
>Người thượng già chơ vơ<
>Lưng trần da sạm nắng<
>Nắng phố rạn đời trơ.<
>Trời đất sao mông quạnh<
>Đời ngọn đèn treo xuông<
>Sắn khoai chợ chiều mót<
>Bếp lửa rừng qua truông.<
>Hương mới mộng ngày mai<
>Ruộng thang dậy núi rừng<
>Phất miệng chóe ngang trời<
>Dựng ngọn cần say khướt<
>Nắng phố rạn đời trơ<
>Nhịp buồn giăng dây điện<
>Đầu gối kề mang tai<
>Chẳng rượu mà tay rung.",Người Thượng Già,https://isach.info/poem.php?poem=nguoi_thuong_gia__bao_cuong,thơ tự do,hiện đại,,Bảo Cường
"Tám năm qua thời gian bao thay đổi<
>Vẫn không quên thành phố đẹp sương mù<
>Thung lũng buồn như lá rụng chiều thu<
>Đêm dịu dàng ta cùng nàng dạo phố<
>Sao đầy trời sương vây thành phố nhỏ<
>Trăng lững lờ nghiêng ngã bóng Xuân Hương<
>Chuông giáo đường ngân vang đêm cầu nguyện<
>Anh cùng nàng cầu xin Chúa bên nhau<
>Đẹp làm sao ôi giây phút ban đầu<
>Nàng e lệ nép mình bên song cửa<
>Tim rộn ràng lòng xao xuyến niềm vui<
>Lửa yêu đương nhen nhúm mộng ban đầu<
>Là cánh chim sinh trong thời ly loạn<
>Tôi xa nàng, xa thành phố thân yêu<
>Lần sau cùng, đêm chia tay bịn rịn<
>Nỗi khổ đau không nói được nên lời<
>Chân bước đi mà lòng thấy chơi vơi<
>Tim đau buốt nỗi nhớ thương đòi đoạn<
>Tám năm qua một cuộc tình dang dở<
>Ta nhớ người... nhớ kỷ niệm ngày xưa<
>Em về đâu một phút nào chợt nhớ<
>Tình đã xa... vẫn nhớ mãi duyên đầu",Nhớ Đà Lạt,https://isach.info/poem.php?poem=nho_da_lat__bao_cuong,bảy chữ,hiện đại,,Bảo Cường
"Ta nhớ mùa hoa phượng<
>Màu hoa đỏ thắm đường<
>Hàng cây buồn lặng sóng<
>Sóng sánh bờ sông Hương<
>Thành quách sao ngủ vùi?<
>Phố cũ nhớ khôn nguôi<
>Người đi mờ năm tháng<
>Một cánh chim cuối trời.",Nhớ Mùa Phượng Cũ,https://isach.info/poem.php?poem=nho_mua_phuong_cu__bao_cuong,thơ tự do,hiện đại,,Bảo Cường
"Từng dốc cao dốc thấp<
>Lũ bạn bè vài đứa cũng lang thang<
>Ly cà-phê bến quán Trang quán Phượng<
>Đêm quán Loan khói thuốc ngón tay vàng<
>Phước Bình thương xa<
>Đức Phong vời vợi<
>Xa quá rồi... nghẹn nghẹn nhớ Đôn Luân<
>Thương Bố Đức nhớ gian hàng cô Phước<
>Nhớ vườn cam, vườn quýt trái trĩu cành<
>Nhớ Nhơn Hòa có Đức Cha thánh thiện<
>Nhớ đàn chiên quỳ lễ hát Thánh ca<
>Quán Hương Duyên làm sao ta quên được<
>Bao nhiêu chiều anh ngồi ngắm nhìn em<
>Tên em đẹp tấm lòng em cao trọng<
>Người bạn hiền ta ngưỡng vọng từ lâu<
>Thủy, Nguyệt ơi! Giờ em ở nơi đâu?<
>Em có nhớ những ngày xưa thân ái<
>Đã bao lần ta lặn lội tìm em<
>Nhớ con đường từng góc phố thân quen<
>Nhớ công viên bên giáo đường tỉnh lỵ<
>Nhớ Tư Hiền núi Bà Rá, Sơn Long<
>Quán Kim Đô mẹ già nuôi độ lượng<
>Nhớ vô cùng da diết quá khôn nguôi<
>Phước Long ơi! Biết bao ngày thống khổ<
>Ta ngồi đây lòng thương nhớ đong đầy<
>Vẫn thủy chung như ngày đầu ta sống<
>Dù bây giờ cách biệt một dòng sông",Nhớ Phước Long,https://isach.info/poem.php?poem=nho_phuoc_long__bao_cuong,bảy chữ,hiện đại,,Bảo Cường
"Hỡi loài người lắng nghe lời cầu thỉnh<
>Hãy dừng tay thôi tàn sát chúng sinh<
>Vì lợi danh quên đi hạnh phúc mình<
>Bao thú hiếm đã gần ngày tuyệt chủng<
>Chúng săn bắt đặt bẫy mìn tìm diệt<
>Bầy thú hiền chết thảm bởi cung tên<
>Đốt phá rừng mua bán thú khắp miền<
>Muôn loài vật từ đây đang lâm nạn<
>Nơi rừng hoang tiếng ì ầm súng đạn<
>Lũ chúng tôi luôn khiếp đảm hồn kinh<
>Bắt nhốt lồng chờ tiệc nhậu linh đình<
>Của những kẻ tự xưng mình mặt lớn<
>Ở thị thành thường nép mình giấu kín<
>Đợi thời cơ nhảy xổ chụp mồi ngon<
>Chúng khôn ngoan luôn rình rập cửa quan<
>Bọn sâu mọt cốt người lòng dạ thú<
>Rắn, Cọp, Gâu, Beo... bao loài thú hiếm<
>Cá biển Đông giờ chết sạch sành sanh<
>Đều do mìn của những kẻ bạo hành<
>Gây chết chóc bởi đồng tiền tanh máu<
>Ta nói ra để các người tự hiểu<
>Rừng bạt ngàn xanh thẳm chở che ai?<
>Nếu một mai bao cánh rừng hủy diệt<
>Ai là người che chắn bão cuồng giông?<
>Nên nhớ cho hồn sông núi anh hùng<
>Ta là kẻ điều hòa trời mưa nắng<
>Ta phủ che những trưa hè nắng gió<
>Làm dịu đi cơn bão tố kinh người<
>Nơi ngày xưa Lê Lợi ẩn chờ thời<
>Đường kháng chiến diệt quân Minh xâm chiếm<
>Nơi bản doanh Bác Hồ kính mến<
>Vạch con đường cứu nước phải hy sinh<
>Đến hôm nay Đất nước đã thanh bình<
>Rừng đóng góp bao công lao không nhỏ<
>Hôm nay ấm no đừng quên ngày gian khổ<
>Uống nước nhớ nguồn đạo lý đừng quên<
>Chúa tể sơn lâm ngự trị uy quyền<
>Ta bá chủ mọi loài nơi núi thẳm<
>Nhắn đôi lời đừng quên nghĩa vong ân<
>Thôi chém giết - tàn phá rừng vô tội<
>Xin mở rộng lòng từ bi trẫy hội<
>Để tình thương được nẩy lộc đâm chồi<
>Rừng càng xanh muôn ngàn thú mừng vui<
>Hồn sông núi một giang sơn gấm vóc",Nỗi Lòng Con Hổ,https://isach.info/poem.php?poem=noi_long_con_ho__bao_cuong,bảy chữ,hiện đại,,Bảo Cường
"(Tặng những người con Huế xa quê)<
>Đi chưa trọn nỗi đoạn trường với Huế<
>Ba mươi năm luôn giấu kín trong lòng<
>Hành phương nam thăm thẳm nhớ mùa đông<
>Cái lạnh Huế vẫn âm thầm đeo đẳng.<
>Nỗi nhớ quê gặm mòn đời phiêu lãng<
>Trên quê người hồn gửi tận Cố Đô<
>Biết bao năm rong ruỗi khắp sông hồ<
>Lòng trĩu nặng một hồn sầu xa xứ.<
>Ngược thời gian tìm về ngày xưa cũ<
>Tôi lớn lên núi Ngự chở che mình<
>Dưới mái trường yêu dấu mộng hồn nhiên<
>Mùa phượng đến nhạc ve buồn tấu khúc.<
>Nước Hương Giang vỗ về bao tủi nhục<
>Giòng sữa hiền, mẹ nuôi dưỡng lớn khôn<
>Sông êm đềm... dòng chảy nhẹ buồn tênh<
>Như Huế đó... vẫn muôn đời sâu thẳm.<
>Nhớ Nam Giao đường dốc cao thăm thẳm<
>Chiều Thiên - An con nắng ngã bên đồi<
>Khải - Định u buồn... triều đại xa xôi,<
>Bao hửng phế đã khép vào quá khứ<
>Sông hiền hòa, nước đổ về trăm ngã<
>Mang phù sa vun đắp những vườn khoai<
>Nhớ Huế lạ lùng... thương Huế mọi nơi<
>Nghe đâu đó tiếng gọi mời răng rứa!<
>Bến Văn Lâu bóng Hoàng Thành mưa phủ<
>Dấu rêu mờ thành quách cũng tang thương<
>Gia Hội đêm buồn, người ca kỹ sông Hương<
>Bao đêm trắng ủi an người lỡ bước.<
>Đã qua rồi một thời bao mộng ước<
>Đêm Hương Giang nức nở điệu Nam Bình<
>Dân chài nghèo đời sông nước buồn tênh<
>Người dân khổ đất cày phơi sỏi đá.<
>Nắng lạnh quanh năm, mưa dầm tầm tã<
>Thương o nghèo... gánh nặng chợ chiều đông<
>Đời khó khăn chút tình nghĩa ấm lòng<
>Đêm giá lạnh không tấm mền che ấm<
>Thương quê mình... mảnh đất nghèo khoai sắn<
>Thương mẹ còng lưng tần tảo sớm hôm<
>Người nông dân bên thửa ruộng nhọc nhằn<
>Đời thiếu thốn vẫn triền miên mờ mịt.<
>Tháng giêng hai, giông về nghe bìm bịp<
>Cánh đồng xanh khói tỏa buổi cơm chiều<
>Lúa vàng thơm ngào ngạt ánh trăng treo.<
>Trời ló dạng màu xanh người dân ruộng.<
>Bao cao đắng lòng nhớ quê đòi đoạn<
>Thân bôn ba trôi nổi cánh lục bình<
>Chén cơm ngon nhớ ngày cũ điêu linh<
>Cơn hoạn nạn biết lấy gì chia xẻ<
>Viết bài thơ! Nỗi lòng người con Huế<
>Tạ ơn người dòng sữa mẹ Hương Giang<
>Dẫu xa xôi tình vẫn sáng vẹn toàn<
>Hẹn xuân mới đón vinh quang mở hội.",Nỗi Niềm Riêng Với Huế,https://isach.info/poem.php?poem=noi_niem_rieng_voi_hue__bao_cuong,bảy chữ,hiện đại,,Bảo Cường
"Mùa thu cây cỏ đượm sắc ân tình<
>Chiều mây nước cũng buông lời ân ái<
>Phút yêu thương vút lên cao vời vợi<
>Trong nắng vàng ai buồn nhớ khôn nguôi<
>Lòng mơ hồ như bóng dáng em đi<
>Ngoài kia giọt mưa rơi nhè nhẹ<
>Lối xưa em về...<
>Gió mơn man nắng thu dịu dàng<
>Tình chỉ là một giấc mơ qua<
>Trăng ngày cũ cũng tàn theo năm tháng<
>Cánh chim ngàn trong chiều vàng xoải cánh<
>Mong cho trời đừng bão tố phong ba<
>Để yêu thương dâng nguồn thơ lai láng<
>Hàng liễu xanh rủ bóng buồn thương nhớ<
>Ôi tháng năm mong nhớ đợi chờ<
>Em đi bỏ lại sầu hiu hắt<
>Ngọn đèn vàng ngày tháng hanh hao<
>Biển nhớ mênh mang<
>Những chiều vàng héo úa<
>Thương cho ai kiếp đời âm thầm rong ruổi<
>Cho cỏ lá ngậm ngùi, sỏi đá lệ rơi<
>Lệ buồn chua xót thân phận bẽ bàng<
>Khóc thương nỗi sầu vạn cổ<
>Ấp ủ một mối tình say đắm<
>Ngày mai em đã xa vời<
>Để buồn cho ai không tương lai<
>Cuộc tình mau phôi pha<
>Chắt chiu chút kỷ niệm<
>Ôi ngày tháng rộng dài<
>Trời làm mưa dâng đầy thương nhớ<
>Để ai sầu bơ vơ<
>Một mình ngồi ngắm mưa bay ngoài song cửa<
>Đời lãng du vẫn một thời trôi nổi<
>Ngày mai cuộc tình như nhánh sông<
>Chia lìa trăm ngả...<
>Để đêm về bước chân lê thê buồn trên phố<
>Ngọn đèn vàng héo hắt<
>Lời thề cũng tàn theo ngày tháng<
>Giờ đây trong vườn khuya tình đã xa<
>Người ở lại ôm khối tình vương vấn<
>Tà áo em ngày nọ gió thoảng bay đi<
>Nhìn dĩ vãng khơi chút tình xưa<
>Tưởng rằng sẽ quên đi<
>Nhìn chiếc lá rơi bên bờ sông vắng<
>Mà ngậm ngùi tiếc nuối xót xa<
>Một chiều trở về chốn xưa<
>Nhìn dòng nước xanh ngắt lững lờ trôi<
>Đưa con nước lăn tăn u buồn<
>Như đôi mắt thẳm sâu<
>Nơi xứ lạ quê người<
>Rong rêu một kiếp đời trôi nổi",Rong Rêu Kiếp Người,https://isach.info/poem.php?poem=rong_reu_kiep_nguoi__bao_cuong,bảy chữ,hiện đại,,Bảo Cường
"Tiếng sáo bay cao vút tận trời<
>Âm thanh lan tỏa buồn chơi vơi<
>Giọng ngâm ai đó buồn da diết<
>Khơi nỗi u hoài chuyện Liêu trai<
>Sáo ngân, ngân mãi bên đời<
>Tiếng rơi cung oán tiếng vời cung thương<
>Tiếng nào theo gió ngàn phương<
>Gởi người tri kỷ dặm trường mờ xa",Tiếng Sáo Bên Trời,https://isach.info/poem.php?poem=tieng_sao_ben_troi__bao_cuong,lục bát,hiện đại,,Bảo Cường
"Chiều gió lạnh một mình trong gác vắng<
>Nỗi cô đơn trải rộng đến vô cùng<
>Lời em nói âm vọng giữa mênh mông<
>Cũng tàn phai theo hững hờ năm tháng<
>Em hứa gì! Nói chi em có nhớ?<
>Lời yêu thương mật ngọt rót vào tai<
>Anh si mê nên tin lời ân ái<
>Để bây giờ thân lảo đảo ngửa nghiêng<
>Buổi ban đầu yêu như kẻ cuồng điên<
>Giữa bể tình, ngờ đâu còn vực thẳm<
>Hằng Nga đẹp chỉ là trong ảo tưởng<
>Màu xiêm y che vết rạn bên trong<
>Để hôm nay thấu hiểu đau nhói lòng<
>Anh là kẻ ôm vết bầm tình ái<
>Chúc cho em một ngày mai nắng mới<
>Một bình minh trăm hoa nở trên cành<
>Anh trở về căn gác nhỏ lịm mình<
>Đốt kỷ niệm chôn mối tình đã chết",Vết Đau Tình Ái,https://isach.info/poem.php?poem=vet_dau_tinh_ai__bao_cuong,bảy chữ,hiện đại,,Bảo Cường
"Con về thăm chùa Quảng Long<
>Gió từ bi mát cõi lòng an vui<
>Vui sao ánh đạo sáng ngời<
>Lời kinh của Phật đời đời ngát hương<
>Pháp âm vi diệu lạ thường<
>Đưa con qua khỏi đau thương cuộc đời<
>Nắng vàng tỏa sáng muôn nơi<
>Chiếu soi u tối rạng ngời cõi âm<
>An nhiên lòng sáng trăng rằm<
>Đạo vàng giải thoát tối tăm tiêu trừ<
>Cho đời sáng tỏ chân như<
>Khô dòng lệ khổ tâm từ nở hoa",Về Thăm Chùa,https://isach.info/poem.php?poem=ve_tham_chua__bao_cuong,lục bát,hiện đại,,Bảo Cường
"Thôi thì cứ xem đời là trôi chảy<
>Tiếc làm chi khi tình đã muộn màng<
>Xuân không đến vui gì bầy én liệng<
>Mỏi cánh đời không níu nổi mùa xuân",Xuân Không Đến,https://isach.info/poem.php?poem=xuan_khong_den__bao_cuong,bảy chữ,hiện đại,,Bảo Cường
